fu,compression_type,distortion_level,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,mos
data/CVIQ/514.png,JPEG,4,data/view_ports/514/514_fov1.png,data/view_ports/514/514_fov2.png,data/view_ports/514/514_fov3.png,data/view_ports/514/514_fov4.png,data/view_ports/514/514_fov5.png,data/view_ports/514/514_fov6.png,data/view_ports/514/514_fov7.png,data/view_ports/514/514_fov8.png,data/view_ports/514/514_fov9.png,data/view_ports/514/514_fov10.png,data/view_ports/514/514_fov11.png,data/view_ports/514/514_fov12.png,data/view_ports/514/514_fov13.png,data/view_ports/514/514_fov14.png,data/view_ports/514/514_fov15.png,data/view_ports/514/514_fov16.png,data/view_ports/514/514_fov17.png,data/view_ports/514/514_fov18.png,data/view_ports/514/514_fov19.png,data/view_ports/514/514_fov20.png,67.57428729
data/CVIQ/515.png,JPEG,5,data/view_ports/515/515_fov1.png,data/view_ports/515/515_fov2.png,data/view_ports/515/515_fov3.png,data/view_ports/515/515_fov4.png,data/view_ports/515/515_fov5.png,data/view_ports/515/515_fov6.png,data/view_ports/515/515_fov7.png,data/view_ports/515/515_fov8.png,data/view_ports/515/515_fov9.png,data/view_ports/515/515_fov10.png,data/view_ports/515/515_fov11.png,data/view_ports/515/515_fov12.png,data/view_ports/515/515_fov13.png,data/view_ports/515/515_fov14.png,data/view_ports/515/515_fov15.png,data/view_ports/515/515_fov16.png,data/view_ports/515/515_fov17.png,data/view_ports/515/515_fov18.png,data/view_ports/515/515_fov19.png,data/view_ports/515/515_fov20.png,66.92786893
data/CVIQ/516.png,JPEG,6,data/view_ports/516/516_fov1.png,data/view_ports/516/516_fov2.png,data/view_ports/516/516_fov3.png,data/view_ports/516/516_fov4.png,data/view_ports/516/516_fov5.png,data/view_ports/516/516_fov6.png,data/view_ports/516/516_fov7.png,data/view_ports/516/516_fov8.png,data/view_ports/516/516_fov9.png,data/view_ports/516/516_fov10.png,data/view_ports/516/516_fov11.png,data/view_ports/516/516_fov12.png,data/view_ports/516/516_fov13.png,data/view_ports/516/516_fov14.png,data/view_ports/516/516_fov15.png,data/view_ports/516/516_fov16.png,data/view_ports/516/516_fov17.png,data/view_ports/516/516_fov18.png,data/view_ports/516/516_fov19.png,data/view_ports/516/516_fov20.png,61.06185647
data/CVIQ/517.png,JPEG,7,data/view_ports/517/517_fov1.png,data/view_ports/517/517_fov2.png,data/view_ports/517/517_fov3.png,data/view_ports/517/517_fov4.png,data/view_ports/517/517_fov5.png,data/view_ports/517/517_fov6.png,data/view_ports/517/517_fov7.png,data/view_ports/517/517_fov8.png,data/view_ports/517/517_fov9.png,data/view_ports/517/517_fov10.png,data/view_ports/517/517_fov11.png,data/view_ports/517/517_fov12.png,data/view_ports/517/517_fov13.png,data/view_ports/517/517_fov14.png,data/view_ports/517/517_fov15.png,data/view_ports/517/517_fov16.png,data/view_ports/517/517_fov17.png,data/view_ports/517/517_fov18.png,data/view_ports/517/517_fov19.png,data/view_ports/517/517_fov20.png,58.48444495
data/CVIQ/518.png,JPEG,8,data/view_ports/518/518_fov1.png,data/view_ports/518/518_fov2.png,data/view_ports/518/518_fov3.png,data/view_ports/518/518_fov4.png,data/view_ports/518/518_fov5.png,data/view_ports/518/518_fov6.png,data/view_ports/518/518_fov7.png,data/view_ports/518/518_fov8.png,data/view_ports/518/518_fov9.png,data/view_ports/518/518_fov10.png,data/view_ports/518/518_fov11.png,data/view_ports/518/518_fov12.png,data/view_ports/518/518_fov13.png,data/view_ports/518/518_fov14.png,data/view_ports/518/518_fov15.png,data/view_ports/518/518_fov16.png,data/view_ports/518/518_fov17.png,data/view_ports/518/518_fov18.png,data/view_ports/518/518_fov19.png,data/view_ports/518/518_fov20.png,50.23330415
data/CVIQ/519.png,JPEG,9,data/view_ports/519/519_fov1.png,data/view_ports/519/519_fov2.png,data/view_ports/519/519_fov3.png,data/view_ports/519/519_fov4.png,data/view_ports/519/519_fov5.png,data/view_ports/519/519_fov6.png,data/view_ports/519/519_fov7.png,data/view_ports/519/519_fov8.png,data/view_ports/519/519_fov9.png,data/view_ports/519/519_fov10.png,data/view_ports/519/519_fov11.png,data/view_ports/519/519_fov12.png,data/view_ports/519/519_fov13.png,data/view_ports/519/519_fov14.png,data/view_ports/519/519_fov15.png,data/view_ports/519/519_fov16.png,data/view_ports/519/519_fov17.png,data/view_ports/519/519_fov18.png,data/view_ports/519/519_fov19.png,data/view_ports/519/519_fov20.png,28.93620364
data/CVIQ/520.png,JPEG,10,data/view_ports/520/520_fov1.png,data/view_ports/520/520_fov2.png,data/view_ports/520/520_fov3.png,data/view_ports/520/520_fov4.png,data/view_ports/520/520_fov5.png,data/view_ports/520/520_fov6.png,data/view_ports/520/520_fov7.png,data/view_ports/520/520_fov8.png,data/view_ports/520/520_fov9.png,data/view_ports/520/520_fov10.png,data/view_ports/520/520_fov11.png,data/view_ports/520/520_fov12.png,data/view_ports/520/520_fov13.png,data/view_ports/520/520_fov14.png,data/view_ports/520/520_fov15.png,data/view_ports/520/520_fov16.png,data/view_ports/520/520_fov17.png,data/view_ports/520/520_fov18.png,data/view_ports/520/520_fov19.png,data/view_ports/520/520_fov20.png,18.15497988
data/CVIQ/521.png,JPEG,11,data/view_ports/521/521_fov1.png,data/view_ports/521/521_fov2.png,data/view_ports/521/521_fov3.png,data/view_ports/521/521_fov4.png,data/view_ports/521/521_fov5.png,data/view_ports/521/521_fov6.png,data/view_ports/521/521_fov7.png,data/view_ports/521/521_fov8.png,data/view_ports/521/521_fov9.png,data/view_ports/521/521_fov10.png,data/view_ports/521/521_fov11.png,data/view_ports/521/521_fov12.png,data/view_ports/521/521_fov13.png,data/view_ports/521/521_fov14.png,data/view_ports/521/521_fov15.png,data/view_ports/521/521_fov16.png,data/view_ports/521/521_fov17.png,data/view_ports/521/521_fov18.png,data/view_ports/521/521_fov19.png,data/view_ports/521/521_fov20.png,17.30102336
data/CVIQ/522.png,AVC,1,data/view_ports/522/522_fov1.png,data/view_ports/522/522_fov2.png,data/view_ports/522/522_fov3.png,data/view_ports/522/522_fov4.png,data/view_ports/522/522_fov5.png,data/view_ports/522/522_fov6.png,data/view_ports/522/522_fov7.png,data/view_ports/522/522_fov8.png,data/view_ports/522/522_fov9.png,data/view_ports/522/522_fov10.png,data/view_ports/522/522_fov11.png,data/view_ports/522/522_fov12.png,data/view_ports/522/522_fov13.png,data/view_ports/522/522_fov14.png,data/view_ports/522/522_fov15.png,data/view_ports/522/522_fov16.png,data/view_ports/522/522_fov17.png,data/view_ports/522/522_fov18.png,data/view_ports/522/522_fov19.png,data/view_ports/522/522_fov20.png,70.95557053
data/CVIQ/036.png,JPEG,2,data/view_ports/036/036_fov1.png,data/view_ports/036/036_fov2.png,data/view_ports/036/036_fov3.png,data/view_ports/036/036_fov4.png,data/view_ports/036/036_fov5.png,data/view_ports/036/036_fov6.png,data/view_ports/036/036_fov7.png,data/view_ports/036/036_fov8.png,data/view_ports/036/036_fov9.png,data/view_ports/036/036_fov10.png,data/view_ports/036/036_fov11.png,data/view_ports/036/036_fov12.png,data/view_ports/036/036_fov13.png,data/view_ports/036/036_fov14.png,data/view_ports/036/036_fov15.png,data/view_ports/036/036_fov16.png,data/view_ports/036/036_fov17.png,data/view_ports/036/036_fov18.png,data/view_ports/036/036_fov19.png,data/view_ports/036/036_fov20.png,57.07928843
data/CVIQ/037.png,JPEG,3,data/view_ports/037/037_fov1.png,data/view_ports/037/037_fov2.png,data/view_ports/037/037_fov3.png,data/view_ports/037/037_fov4.png,data/view_ports/037/037_fov5.png,data/view_ports/037/037_fov6.png,data/view_ports/037/037_fov7.png,data/view_ports/037/037_fov8.png,data/view_ports/037/037_fov9.png,data/view_ports/037/037_fov10.png,data/view_ports/037/037_fov11.png,data/view_ports/037/037_fov12.png,data/view_ports/037/037_fov13.png,data/view_ports/037/037_fov14.png,data/view_ports/037/037_fov15.png,data/view_ports/037/037_fov16.png,data/view_ports/037/037_fov17.png,data/view_ports/037/037_fov18.png,data/view_ports/037/037_fov19.png,data/view_ports/037/037_fov20.png,51.84389326
data/CVIQ/038.png,JPEG,4,data/view_ports/038/038_fov1.png,data/view_ports/038/038_fov2.png,data/view_ports/038/038_fov3.png,data/view_ports/038/038_fov4.png,data/view_ports/038/038_fov5.png,data/view_ports/038/038_fov6.png,data/view_ports/038/038_fov7.png,data/view_ports/038/038_fov8.png,data/view_ports/038/038_fov9.png,data/view_ports/038/038_fov10.png,data/view_ports/038/038_fov11.png,data/view_ports/038/038_fov12.png,data/view_ports/038/038_fov13.png,data/view_ports/038/038_fov14.png,data/view_ports/038/038_fov15.png,data/view_ports/038/038_fov16.png,data/view_ports/038/038_fov17.png,data/view_ports/038/038_fov18.png,data/view_ports/038/038_fov19.png,data/view_ports/038/038_fov20.png,51.63354046
data/CVIQ/039.png,JPEG,5,data/view_ports/039/039_fov1.png,data/view_ports/039/039_fov2.png,data/view_ports/039/039_fov3.png,data/view_ports/039/039_fov4.png,data/view_ports/039/039_fov5.png,data/view_ports/039/039_fov6.png,data/view_ports/039/039_fov7.png,data/view_ports/039/039_fov8.png,data/view_ports/039/039_fov9.png,data/view_ports/039/039_fov10.png,data/view_ports/039/039_fov11.png,data/view_ports/039/039_fov12.png,data/view_ports/039/039_fov13.png,data/view_ports/039/039_fov14.png,data/view_ports/039/039_fov15.png,data/view_ports/039/039_fov16.png,data/view_ports/039/039_fov17.png,data/view_ports/039/039_fov18.png,data/view_ports/039/039_fov19.png,data/view_ports/039/039_fov20.png,48.85999412
data/CVIQ/040.png,JPEG,6,data/view_ports/040/040_fov1.png,data/view_ports/040/040_fov2.png,data/view_ports/040/040_fov3.png,data/view_ports/040/040_fov4.png,data/view_ports/040/040_fov5.png,data/view_ports/040/040_fov6.png,data/view_ports/040/040_fov7.png,data/view_ports/040/040_fov8.png,data/view_ports/040/040_fov9.png,data/view_ports/040/040_fov10.png,data/view_ports/040/040_fov11.png,data/view_ports/040/040_fov12.png,data/view_ports/040/040_fov13.png,data/view_ports/040/040_fov14.png,data/view_ports/040/040_fov15.png,data/view_ports/040/040_fov16.png,data/view_ports/040/040_fov17.png,data/view_ports/040/040_fov18.png,data/view_ports/040/040_fov19.png,data/view_ports/040/040_fov20.png,45.10463487
data/CVIQ/041.png,JPEG,7,data/view_ports/041/041_fov1.png,data/view_ports/041/041_fov2.png,data/view_ports/041/041_fov3.png,data/view_ports/041/041_fov4.png,data/view_ports/041/041_fov5.png,data/view_ports/041/041_fov6.png,data/view_ports/041/041_fov7.png,data/view_ports/041/041_fov8.png,data/view_ports/041/041_fov9.png,data/view_ports/041/041_fov10.png,data/view_ports/041/041_fov11.png,data/view_ports/041/041_fov12.png,data/view_ports/041/041_fov13.png,data/view_ports/041/041_fov14.png,data/view_ports/041/041_fov15.png,data/view_ports/041/041_fov16.png,data/view_ports/041/041_fov17.png,data/view_ports/041/041_fov18.png,data/view_ports/041/041_fov19.png,data/view_ports/041/041_fov20.png,42.49489748
data/CVIQ/042.png,JPEG,8,data/view_ports/042/042_fov1.png,data/view_ports/042/042_fov2.png,data/view_ports/042/042_fov3.png,data/view_ports/042/042_fov4.png,data/view_ports/042/042_fov5.png,data/view_ports/042/042_fov6.png,data/view_ports/042/042_fov7.png,data/view_ports/042/042_fov8.png,data/view_ports/042/042_fov9.png,data/view_ports/042/042_fov10.png,data/view_ports/042/042_fov11.png,data/view_ports/042/042_fov12.png,data/view_ports/042/042_fov13.png,data/view_ports/042/042_fov14.png,data/view_ports/042/042_fov15.png,data/view_ports/042/042_fov16.png,data/view_ports/042/042_fov17.png,data/view_ports/042/042_fov18.png,data/view_ports/042/042_fov19.png,data/view_ports/042/042_fov20.png,34.88718354
data/CVIQ/043.png,JPEG,9,data/view_ports/043/043_fov1.png,data/view_ports/043/043_fov2.png,data/view_ports/043/043_fov3.png,data/view_ports/043/043_fov4.png,data/view_ports/043/043_fov5.png,data/view_ports/043/043_fov6.png,data/view_ports/043/043_fov7.png,data/view_ports/043/043_fov8.png,data/view_ports/043/043_fov9.png,data/view_ports/043/043_fov10.png,data/view_ports/043/043_fov11.png,data/view_ports/043/043_fov12.png,data/view_ports/043/043_fov13.png,data/view_ports/043/043_fov14.png,data/view_ports/043/043_fov15.png,data/view_ports/043/043_fov16.png,data/view_ports/043/043_fov17.png,data/view_ports/043/043_fov18.png,data/view_ports/043/043_fov19.png,data/view_ports/043/043_fov20.png,31.34726863
data/CVIQ/044.png,JPEG,10,data/view_ports/044/044_fov1.png,data/view_ports/044/044_fov2.png,data/view_ports/044/044_fov3.png,data/view_ports/044/044_fov4.png,data/view_ports/044/044_fov5.png,data/view_ports/044/044_fov6.png,data/view_ports/044/044_fov7.png,data/view_ports/044/044_fov8.png,data/view_ports/044/044_fov9.png,data/view_ports/044/044_fov10.png,data/view_ports/044/044_fov11.png,data/view_ports/044/044_fov12.png,data/view_ports/044/044_fov13.png,data/view_ports/044/044_fov14.png,data/view_ports/044/044_fov15.png,data/view_ports/044/044_fov16.png,data/view_ports/044/044_fov17.png,data/view_ports/044/044_fov18.png,data/view_ports/044/044_fov19.png,data/view_ports/044/044_fov20.png,19.04044704
data/CVIQ/045.png,JPEG,11,data/view_ports/045/045_fov1.png,data/view_ports/045/045_fov2.png,data/view_ports/045/045_fov3.png,data/view_ports/045/045_fov4.png,data/view_ports/045/045_fov5.png,data/view_ports/045/045_fov6.png,data/view_ports/045/045_fov7.png,data/view_ports/045/045_fov8.png,data/view_ports/045/045_fov9.png,data/view_ports/045/045_fov10.png,data/view_ports/045/045_fov11.png,data/view_ports/045/045_fov12.png,data/view_ports/045/045_fov13.png,data/view_ports/045/045_fov14.png,data/view_ports/045/045_fov15.png,data/view_ports/045/045_fov16.png,data/view_ports/045/045_fov17.png,data/view_ports/045/045_fov18.png,data/view_ports/045/045_fov19.png,data/view_ports/045/045_fov20.png,16.10064279
data/CVIQ/046.png,AVC,1,data/view_ports/046/046_fov1.png,data/view_ports/046/046_fov2.png,data/view_ports/046/046_fov3.png,data/view_ports/046/046_fov4.png,data/view_ports/046/046_fov5.png,data/view_ports/046/046_fov6.png,data/view_ports/046/046_fov7.png,data/view_ports/046/046_fov8.png,data/view_ports/046/046_fov9.png,data/view_ports/046/046_fov10.png,data/view_ports/046/046_fov11.png,data/view_ports/046/046_fov12.png,data/view_ports/046/046_fov13.png,data/view_ports/046/046_fov14.png,data/view_ports/046/046_fov15.png,data/view_ports/046/046_fov16.png,data/view_ports/046/046_fov17.png,data/view_ports/046/046_fov18.png,data/view_ports/046/046_fov19.png,data/view_ports/046/046_fov20.png,58.28453472
data/CVIQ/070.png,JPEG,2,data/view_ports/070/070_fov1.png,data/view_ports/070/070_fov2.png,data/view_ports/070/070_fov3.png,data/view_ports/070/070_fov4.png,data/view_ports/070/070_fov5.png,data/view_ports/070/070_fov6.png,data/view_ports/070/070_fov7.png,data/view_ports/070/070_fov8.png,data/view_ports/070/070_fov9.png,data/view_ports/070/070_fov10.png,data/view_ports/070/070_fov11.png,data/view_ports/070/070_fov12.png,data/view_ports/070/070_fov13.png,data/view_ports/070/070_fov14.png,data/view_ports/070/070_fov15.png,data/view_ports/070/070_fov16.png,data/view_ports/070/070_fov17.png,data/view_ports/070/070_fov18.png,data/view_ports/070/070_fov19.png,data/view_ports/070/070_fov20.png,64.38094585
data/CVIQ/071.png,JPEG,3,data/view_ports/071/071_fov1.png,data/view_ports/071/071_fov2.png,data/view_ports/071/071_fov3.png,data/view_ports/071/071_fov4.png,data/view_ports/071/071_fov5.png,data/view_ports/071/071_fov6.png,data/view_ports/071/071_fov7.png,data/view_ports/071/071_fov8.png,data/view_ports/071/071_fov9.png,data/view_ports/071/071_fov10.png,data/view_ports/071/071_fov11.png,data/view_ports/071/071_fov12.png,data/view_ports/071/071_fov13.png,data/view_ports/071/071_fov14.png,data/view_ports/071/071_fov15.png,data/view_ports/071/071_fov16.png,data/view_ports/071/071_fov17.png,data/view_ports/071/071_fov18.png,data/view_ports/071/071_fov19.png,data/view_ports/071/071_fov20.png,65.73717107
data/CVIQ/072.png,JPEG,4,data/view_ports/072/072_fov1.png,data/view_ports/072/072_fov2.png,data/view_ports/072/072_fov3.png,data/view_ports/072/072_fov4.png,data/view_ports/072/072_fov5.png,data/view_ports/072/072_fov6.png,data/view_ports/072/072_fov7.png,data/view_ports/072/072_fov8.png,data/view_ports/072/072_fov9.png,data/view_ports/072/072_fov10.png,data/view_ports/072/072_fov11.png,data/view_ports/072/072_fov12.png,data/view_ports/072/072_fov13.png,data/view_ports/072/072_fov14.png,data/view_ports/072/072_fov15.png,data/view_ports/072/072_fov16.png,data/view_ports/072/072_fov17.png,data/view_ports/072/072_fov18.png,data/view_ports/072/072_fov19.png,data/view_ports/072/072_fov20.png,68.65363331
data/CVIQ/073.png,JPEG,5,data/view_ports/073/073_fov1.png,data/view_ports/073/073_fov2.png,data/view_ports/073/073_fov3.png,data/view_ports/073/073_fov4.png,data/view_ports/073/073_fov5.png,data/view_ports/073/073_fov6.png,data/view_ports/073/073_fov7.png,data/view_ports/073/073_fov8.png,data/view_ports/073/073_fov9.png,data/view_ports/073/073_fov10.png,data/view_ports/073/073_fov11.png,data/view_ports/073/073_fov12.png,data/view_ports/073/073_fov13.png,data/view_ports/073/073_fov14.png,data/view_ports/073/073_fov15.png,data/view_ports/073/073_fov16.png,data/view_ports/073/073_fov17.png,data/view_ports/073/073_fov18.png,data/view_ports/073/073_fov19.png,data/view_ports/073/073_fov20.png,58.80160936
data/CVIQ/074.png,JPEG,6,data/view_ports/074/074_fov1.png,data/view_ports/074/074_fov2.png,data/view_ports/074/074_fov3.png,data/view_ports/074/074_fov4.png,data/view_ports/074/074_fov5.png,data/view_ports/074/074_fov6.png,data/view_ports/074/074_fov7.png,data/view_ports/074/074_fov8.png,data/view_ports/074/074_fov9.png,data/view_ports/074/074_fov10.png,data/view_ports/074/074_fov11.png,data/view_ports/074/074_fov12.png,data/view_ports/074/074_fov13.png,data/view_ports/074/074_fov14.png,data/view_ports/074/074_fov15.png,data/view_ports/074/074_fov16.png,data/view_ports/074/074_fov17.png,data/view_ports/074/074_fov18.png,data/view_ports/074/074_fov19.png,data/view_ports/074/074_fov20.png,55.90952802
data/CVIQ/075.png,JPEG,7,data/view_ports/075/075_fov1.png,data/view_ports/075/075_fov2.png,data/view_ports/075/075_fov3.png,data/view_ports/075/075_fov4.png,data/view_ports/075/075_fov5.png,data/view_ports/075/075_fov6.png,data/view_ports/075/075_fov7.png,data/view_ports/075/075_fov8.png,data/view_ports/075/075_fov9.png,data/view_ports/075/075_fov10.png,data/view_ports/075/075_fov11.png,data/view_ports/075/075_fov12.png,data/view_ports/075/075_fov13.png,data/view_ports/075/075_fov14.png,data/view_ports/075/075_fov15.png,data/view_ports/075/075_fov16.png,data/view_ports/075/075_fov17.png,data/view_ports/075/075_fov18.png,data/view_ports/075/075_fov19.png,data/view_ports/075/075_fov20.png,47.52702976
data/CVIQ/076.png,JPEG,8,data/view_ports/076/076_fov1.png,data/view_ports/076/076_fov2.png,data/view_ports/076/076_fov3.png,data/view_ports/076/076_fov4.png,data/view_ports/076/076_fov5.png,data/view_ports/076/076_fov6.png,data/view_ports/076/076_fov7.png,data/view_ports/076/076_fov8.png,data/view_ports/076/076_fov9.png,data/view_ports/076/076_fov10.png,data/view_ports/076/076_fov11.png,data/view_ports/076/076_fov12.png,data/view_ports/076/076_fov13.png,data/view_ports/076/076_fov14.png,data/view_ports/076/076_fov15.png,data/view_ports/076/076_fov16.png,data/view_ports/076/076_fov17.png,data/view_ports/076/076_fov18.png,data/view_ports/076/076_fov19.png,data/view_ports/076/076_fov20.png,42.71505323
data/CVIQ/077.png,JPEG,9,data/view_ports/077/077_fov1.png,data/view_ports/077/077_fov2.png,data/view_ports/077/077_fov3.png,data/view_ports/077/077_fov4.png,data/view_ports/077/077_fov5.png,data/view_ports/077/077_fov6.png,data/view_ports/077/077_fov7.png,data/view_ports/077/077_fov8.png,data/view_ports/077/077_fov9.png,data/view_ports/077/077_fov10.png,data/view_ports/077/077_fov11.png,data/view_ports/077/077_fov12.png,data/view_ports/077/077_fov13.png,data/view_ports/077/077_fov14.png,data/view_ports/077/077_fov15.png,data/view_ports/077/077_fov16.png,data/view_ports/077/077_fov17.png,data/view_ports/077/077_fov18.png,data/view_ports/077/077_fov19.png,data/view_ports/077/077_fov20.png,30.46189907
data/CVIQ/078.png,JPEG,10,data/view_ports/078/078_fov1.png,data/view_ports/078/078_fov2.png,data/view_ports/078/078_fov3.png,data/view_ports/078/078_fov4.png,data/view_ports/078/078_fov5.png,data/view_ports/078/078_fov6.png,data/view_ports/078/078_fov7.png,data/view_ports/078/078_fov8.png,data/view_ports/078/078_fov9.png,data/view_ports/078/078_fov10.png,data/view_ports/078/078_fov11.png,data/view_ports/078/078_fov12.png,data/view_ports/078/078_fov13.png,data/view_ports/078/078_fov14.png,data/view_ports/078/078_fov15.png,data/view_ports/078/078_fov16.png,data/view_ports/078/078_fov17.png,data/view_ports/078/078_fov18.png,data/view_ports/078/078_fov19.png,data/view_ports/078/078_fov20.png,20.14393418
data/CVIQ/079.png,JPEG,11,data/view_ports/079/079_fov1.png,data/view_ports/079/079_fov2.png,data/view_ports/079/079_fov3.png,data/view_ports/079/079_fov4.png,data/view_ports/079/079_fov5.png,data/view_ports/079/079_fov6.png,data/view_ports/079/079_fov7.png,data/view_ports/079/079_fov8.png,data/view_ports/079/079_fov9.png,data/view_ports/079/079_fov10.png,data/view_ports/079/079_fov11.png,data/view_ports/079/079_fov12.png,data/view_ports/079/079_fov13.png,data/view_ports/079/079_fov14.png,data/view_ports/079/079_fov15.png,data/view_ports/079/079_fov16.png,data/view_ports/079/079_fov17.png,data/view_ports/079/079_fov18.png,data/view_ports/079/079_fov19.png,data/view_ports/079/079_fov20.png,18.60450124
data/CVIQ/080.png,AVC,1,data/view_ports/080/080_fov1.png,data/view_ports/080/080_fov2.png,data/view_ports/080/080_fov3.png,data/view_ports/080/080_fov4.png,data/view_ports/080/080_fov5.png,data/view_ports/080/080_fov6.png,data/view_ports/080/080_fov7.png,data/view_ports/080/080_fov8.png,data/view_ports/080/080_fov9.png,data/view_ports/080/080_fov10.png,data/view_ports/080/080_fov11.png,data/view_ports/080/080_fov12.png,data/view_ports/080/080_fov13.png,data/view_ports/080/080_fov14.png,data/view_ports/080/080_fov15.png,data/view_ports/080/080_fov16.png,data/view_ports/080/080_fov17.png,data/view_ports/080/080_fov18.png,data/view_ports/080/080_fov19.png,data/view_ports/080/080_fov20.png,63.50841885
data/CVIQ/104.png,JPEG,2,data/view_ports/104/104_fov1.png,data/view_ports/104/104_fov2.png,data/view_ports/104/104_fov3.png,data/view_ports/104/104_fov4.png,data/view_ports/104/104_fov5.png,data/view_ports/104/104_fov6.png,data/view_ports/104/104_fov7.png,data/view_ports/104/104_fov8.png,data/view_ports/104/104_fov9.png,data/view_ports/104/104_fov10.png,data/view_ports/104/104_fov11.png,data/view_ports/104/104_fov12.png,data/view_ports/104/104_fov13.png,data/view_ports/104/104_fov14.png,data/view_ports/104/104_fov15.png,data/view_ports/104/104_fov16.png,data/view_ports/104/104_fov17.png,data/view_ports/104/104_fov18.png,data/view_ports/104/104_fov19.png,data/view_ports/104/104_fov20.png,61.79986852
data/CVIQ/105.png,JPEG,3,data/view_ports/105/105_fov1.png,data/view_ports/105/105_fov2.png,data/view_ports/105/105_fov3.png,data/view_ports/105/105_fov4.png,data/view_ports/105/105_fov5.png,data/view_ports/105/105_fov6.png,data/view_ports/105/105_fov7.png,data/view_ports/105/105_fov8.png,data/view_ports/105/105_fov9.png,data/view_ports/105/105_fov10.png,data/view_ports/105/105_fov11.png,data/view_ports/105/105_fov12.png,data/view_ports/105/105_fov13.png,data/view_ports/105/105_fov14.png,data/view_ports/105/105_fov15.png,data/view_ports/105/105_fov16.png,data/view_ports/105/105_fov17.png,data/view_ports/105/105_fov18.png,data/view_ports/105/105_fov19.png,data/view_ports/105/105_fov20.png,60.70241568
data/CVIQ/106.png,JPEG,4,data/view_ports/106/106_fov1.png,data/view_ports/106/106_fov2.png,data/view_ports/106/106_fov3.png,data/view_ports/106/106_fov4.png,data/view_ports/106/106_fov5.png,data/view_ports/106/106_fov6.png,data/view_ports/106/106_fov7.png,data/view_ports/106/106_fov8.png,data/view_ports/106/106_fov9.png,data/view_ports/106/106_fov10.png,data/view_ports/106/106_fov11.png,data/view_ports/106/106_fov12.png,data/view_ports/106/106_fov13.png,data/view_ports/106/106_fov14.png,data/view_ports/106/106_fov15.png,data/view_ports/106/106_fov16.png,data/view_ports/106/106_fov17.png,data/view_ports/106/106_fov18.png,data/view_ports/106/106_fov19.png,data/view_ports/106/106_fov20.png,57.50449635
data/CVIQ/107.png,JPEG,5,data/view_ports/107/107_fov1.png,data/view_ports/107/107_fov2.png,data/view_ports/107/107_fov3.png,data/view_ports/107/107_fov4.png,data/view_ports/107/107_fov5.png,data/view_ports/107/107_fov6.png,data/view_ports/107/107_fov7.png,data/view_ports/107/107_fov8.png,data/view_ports/107/107_fov9.png,data/view_ports/107/107_fov10.png,data/view_ports/107/107_fov11.png,data/view_ports/107/107_fov12.png,data/view_ports/107/107_fov13.png,data/view_ports/107/107_fov14.png,data/view_ports/107/107_fov15.png,data/view_ports/107/107_fov16.png,data/view_ports/107/107_fov17.png,data/view_ports/107/107_fov18.png,data/view_ports/107/107_fov19.png,data/view_ports/107/107_fov20.png,54.70210099
data/CVIQ/108.png,JPEG,6,data/view_ports/108/108_fov1.png,data/view_ports/108/108_fov2.png,data/view_ports/108/108_fov3.png,data/view_ports/108/108_fov4.png,data/view_ports/108/108_fov5.png,data/view_ports/108/108_fov6.png,data/view_ports/108/108_fov7.png,data/view_ports/108/108_fov8.png,data/view_ports/108/108_fov9.png,data/view_ports/108/108_fov10.png,data/view_ports/108/108_fov11.png,data/view_ports/108/108_fov12.png,data/view_ports/108/108_fov13.png,data/view_ports/108/108_fov14.png,data/view_ports/108/108_fov15.png,data/view_ports/108/108_fov16.png,data/view_ports/108/108_fov17.png,data/view_ports/108/108_fov18.png,data/view_ports/108/108_fov19.png,data/view_ports/108/108_fov20.png,52.77865968
data/CVIQ/109.png,JPEG,7,data/view_ports/109/109_fov1.png,data/view_ports/109/109_fov2.png,data/view_ports/109/109_fov3.png,data/view_ports/109/109_fov4.png,data/view_ports/109/109_fov5.png,data/view_ports/109/109_fov6.png,data/view_ports/109/109_fov7.png,data/view_ports/109/109_fov8.png,data/view_ports/109/109_fov9.png,data/view_ports/109/109_fov10.png,data/view_ports/109/109_fov11.png,data/view_ports/109/109_fov12.png,data/view_ports/109/109_fov13.png,data/view_ports/109/109_fov14.png,data/view_ports/109/109_fov15.png,data/view_ports/109/109_fov16.png,data/view_ports/109/109_fov17.png,data/view_ports/109/109_fov18.png,data/view_ports/109/109_fov19.png,data/view_ports/109/109_fov20.png,48.70177917
data/CVIQ/110.png,JPEG,8,data/view_ports/110/110_fov1.png,data/view_ports/110/110_fov2.png,data/view_ports/110/110_fov3.png,data/view_ports/110/110_fov4.png,data/view_ports/110/110_fov5.png,data/view_ports/110/110_fov6.png,data/view_ports/110/110_fov7.png,data/view_ports/110/110_fov8.png,data/view_ports/110/110_fov9.png,data/view_ports/110/110_fov10.png,data/view_ports/110/110_fov11.png,data/view_ports/110/110_fov12.png,data/view_ports/110/110_fov13.png,data/view_ports/110/110_fov14.png,data/view_ports/110/110_fov15.png,data/view_ports/110/110_fov16.png,data/view_ports/110/110_fov17.png,data/view_ports/110/110_fov18.png,data/view_ports/110/110_fov19.png,data/view_ports/110/110_fov20.png,41.79361341
